Year,Era,Track Name,Artist Name,Release Date,Genres,Track Duration (seconds),Popularity (Rating),Instrumentalness,Acousticness,Danceability,Valence,Energy
2006,2000s,Dani California,Red Hot Chili Peppers,2006-05-09,"alternative rock, funk metal, funk rock, permanent wave, rock",282.16,79,8.59e-06,0.0193,0.556,0.73,0.913
2006,2000s,Welcome to the Black Parade,My Chemical Romance,2006-10-23,"emo, modern rock, pop punk, pov: indie, rock",311.106,78,0.00011,0.000289,0.217,0.236,0.905
2006,2000s,Me & U,Cassie,2006-08-07,"dance pop, hip pop, pop rap, r&b, urban contemporary",192.213,77,0.0,0.352,0.803,0.739,0.454
2006,2000s,Face Down,The Red Jumpsuit Apparatus,2006-01-01,"alternative metal, neon pop punk, pop punk, post-grunge, screamo",192.0,75,0.0,0.000665,0.545,0.464,0.932
2006,2000s,The Diary of Jane - Single Version,Breaking Benjamin,2006-01-01,"alternative metal, nu metal, post-grunge",200.546,75,0.0387,7.13e-05,0.392,0.269,0.964
2006,2000s,Chasing Cars,Snow Patrol,2006-01-01,"irish rock, modern rock, neo mellow, permanent wave, pop rock",267.96,81,6.47e-05,0.199,0.561,0.144,0.595
2006,2000s,When You Were Young,The Killers,2006-09-27,"alternative rock, dance rock, modern rock, permanent wave, rock",220.426,77,0.0484,0.000152,0.467,0.321,0.988
2006,2000s,Put Your Records On,Corinne Bailey Rae,2006-01-01,"british soul, neo soul, pop soul, soul",215.36,78,1.34e-06,0.167,0.739,0.542,0.511
2006,2000s,Cherry Waves,Deftones,2006-10-25,"alternative metal, nu metal, rap metal, rock, sacramento indie",317.706,74,0.00691,0.000362,0.47,0.17,0.859
2006,2000s,Supermassive Black Hole,Muse,2006-06-19,"alternative rock, modern rock, permanent wave, rock",212.439,79,0.00517,0.0492,0.668,0.782,0.921
2006,2000s,Never Too Late,Three Days Grace,2006-06-25,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge, rock",209.333,72,0.0,0.00838,0.433,0.217,0.778
2006,2000s,SOS,Rihanna,2006-04-10,"barbadian pop, pop, urban contemporary",238.92,77,5.07e-05,0.004,0.677,0.527,0.671
2006,2000s,Waiting On the World to Change,John Mayer,2006-09-11,"neo mellow, singer-songwriter",201.173,75,0.000232,0.157,0.578,0.663,0.756
2006,2000s,Our Song,Taylor Swift,2006-10-24,pop,201.106,70,0.0,0.111,0.668,0.539,0.672
2006,2000s,Crazy,Gnarls Barkley,2006-05-02,"atl hip hop, neo soul",182.066,72,0.0583,0.0172,0.836,0.611,0.741
2006,2000s,Glamorous,Fergie,2006-09-13,"dance pop, pop",246.573,69,0.0,0.291,0.81,0.625,0.755
2006,2000s,Snow (Hey Oh),Red Hot Chili Peppers,2006-05-09,"alternative rock, funk metal, funk rock, permanent wave, rock",334.666,78,1.75e-05,0.116,0.427,0.599,0.9
2006,2000s,Upside Down,Jack Johnson,2006-02-24,neo mellow,209.546,75,0.000223,0.255,0.792,0.694,0.647
2006,2000s,Todo Cambió,Camila,2006,"latin arena pop, latin pop, reggaeton",193.826,81,0.0,0.563,0.452,0.363,0.523
2006,2000s,Young Folks,Peter Bjorn and John,2006-01-01,"alternative dance, baroque pop, dance-punk, indie rock, modern rock, new rave, swedish alternative rock, swedish indie pop",276.693,77,0.000763,0.0164,0.699,0.662,0.812
2006,2000s,Say It Right,Nelly Furtado,2006-01-01,"canadian latin, canadian pop, dance pop, pop",223.08,79,0.00114,0.0469,0.871,0.811,0.871
2006,2000s,The Power Of Love,Huey Lewis & The News,2006-01-01,"album rock, classic rock, hard rock, mellow gold, new romantic, new wave pop, rock, singer-songwriter, soft rock",234.333,76,2.85e-05,0.0964,0.768,0.961,0.828
2006,2000s,So Sick,Ne-Yo,2006-01-01,"dance pop, pop, r&b, urban contemporary",207.186,78,0.0,0.245,0.452,0.578,0.574
2006,2000s,All Around Me,Flyleaf,2006-01-01,"alternative metal, christian alternative rock, nu metal, post-grunge",198.506,68,0.0,0.0216,0.473,0.464,0.87
2006,2000s,My Love (feat. T.I.),Justin Timberlake,2006-09-13,"dance pop, pop",276.16,74,1.18e-05,0.277,0.771,0.808,0.68
2006,2000s,Watching You,Rodney Atkins,2006-07-18,"contemporary country, country, country road",235.426,69,0.0,0.105,0.625,0.716,0.848
2006,2000s,Back To Black,Amy Winehouse,2006,"british soul, neo soul",241.293,82,2.05e-05,0.134,0.434,0.377,0.422
2006,2000s,Riot,Three Days Grace,2006-06-25,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge, rock",207.586,69,0.0,0.0104,0.185,0.316,0.948
2006,2000s,El Perdedor,Aventura,2006-12-19,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",215.213,79,0.0,0.332,0.779,0.894,0.589
2006,2000s,Master of None,Beach House,2006-10-03,"art pop, baltimore indie, dream pop, dreamo, indie rock, indietronica, modern dream pop, pov: indie",199.413,71,0.531,0.674,0.492,0.247,0.344
2006,2000s,Upside Down,Jack Johnson,2006,neo mellow,208.653,67,0.000171,0.238,0.787,0.65,0.655
2006,2000s,Me Voy,Julieta Venegas,2006-05-25,"cantautora mexicana, latin alternative, latin pop, latin rock, rock en espanol",187.52,82,0.0,0.0664,0.575,0.601,0.679
2006,2000s,Miss Murder,AFI,2006-06-06,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",206.586,70,0.000729,0.00022,0.308,0.686,0.873
2006,2000s,MakeDamnSure,Taking Back Sunday,2006-04-25,"emo, neon pop punk, pop punk, post-hardcore, screamo",208.28,68,0.0,0.00942,0.552,0.432,0.836
2006,2000s,Life is a Highway,Rascal Flatts,2006-01-01,"contemporary country, country, country road, modern country rock",276.32,73,0.0,0.00324,0.582,0.655,0.952
2006,2000s,Fergalicious,Fergie,2006-09-13,"dance pop, pop",292.373,67,0.0,0.0569,0.906,0.829,0.583
2006,2000s,Crazy Bitch,Buckcherry,2006-09-25,"alternative metal, glam metal, hard rock, nu metal, post-grunge, sleaze rock",202.72,66,0.0,0.0253,0.655,0.587,0.977
2006,2000s,I'm So Sick,Flyleaf,2006-01-01,"alternative metal, christian alternative rock, nu metal, post-grunge",175.88,66,6.87e-06,6.42e-05,0.429,0.231,0.959
2006,2000s,Slow Dancing in a Burning Room,John Mayer,2006-09-11,"neo mellow, singer-songwriter",242.0,73,0.00506,0.575,0.667,0.29,0.361
2006,2000s,Long Way 2 Go,Cassie,2006-08-07,"dance pop, hip pop, pop rap, r&b, urban contemporary",220.639,76,0.000353,0.057,0.589,0.675,0.655
